ing For Valve On
Program Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
42662.000000, 1.831055, 1.678467, 3.662109, 14.343262, 28.381348, 22.125244, 28.686523, 17.242432, 25.482178, 1.525879, 0.601064, 0.676913, -0.002133, 0.002689
42834.000000, 1.831055, 1.831055, 3.662109, 14.495850, 28.381348, 22.125244, 28.686523, 17.242432, 25.329590, 1.525879, 0.601064, 0.674092, 0.000000, 0.002822
43004.000000, 1.831055, 1.831055, 3.662109, 14.343262, 28.686523, 22.277832, 28.839111, 17.242432, 25.482178, 1.525879, 0.597884, 0.671192, 0.003180, 0.002899
43175.000000, 1.831055, 1.678467, 3.662109, 14.495850, 28.686523, 22.583008, 28.991699, 17.395020, 25.634766, 1.525879, 0.600000, 0.668757, -0.002116, 0.002436
43346.000000, 1.831055, 1.678467, 3.814697, 14.495850, 28.533936, 22.583008, 29.296875, 17.395020, 25.634766, 1.525879, 0.593750, 0.666224, 0.006250, 0.002532
43518.000000, 1.831055, 1.831055, 3.814697, 14.495850, 28.686523, 22.735596, 29.449463, 17.395020, 25.939941, 1.525879, 0.590674, 0.663869, 0.003076, 0.002356
43689.000000, 1.831055, 1.831055, 3.662109, 14.343262, 28.686523, 22.735596, 29.449463, 17.395020, 25.787354, 1.525879, 0.590674, 0.661449, 0.000000, 0.002420
43859.000000, 1.831055, 1.831055, 3.662109, 14.495850, 28.991699, 22.888184, 29.602051, 17.395020, 25.939941, 1.525879, 0.587629, 0.658982, 0.003045, 0.002467
44029.000000, 1.831055, 1.678467, 3.662109, 14.495850, 28.991699, 23.193359, 29.907227, 17.547607, 26.092529, 1.831055, 0.586735, 0.656501, 0.000894, 0.002481
44200.000000, 1.831055, 1.831055, 3.814697, 14.495850, 28.991699, 23.193359, 29.907227, 17.547607, 26.092529, 1.525879, 0.586735, 0.654082, 0.000000, 0.002419
44371.000000, 1.831055, 1.678467, 3.662109, 14.343262, 28.991699, 23.193359, 30.059814, 17.547607, 25.939941, 1.831055, 0.583756, 0.651494, 0.002978, 0.002588
44543.000000, 1.831055, 1.831055, 3.662109, 14.343262, 29.296875, 23.651123, 30.364990, 17.700195, 26.550293, 1.831055, 0.582915, 0.648953, 0.000842, 0.002540
