Time, v, b, c, g, gy, y, o, r, cl, nir
20957.00000, 14.03809, 13.88550, 26.55029, 115.66162, 250.85449, 337.06665, 331.42090, 161.74316, 396.72852, 33.26416
21083.00000, 14.03809, 14.03809, 26.39771, 116.27197, 251.77002, 339.66064, 335.99854, 161.74316, 396.72852, 33.56934
21208.00000, 14.19067, 14.34326, 27.00806, 117.34009, 254.51660, 344.08569, 338.28735, 164.03198, 396.72852, 33.87451
21332.00000, 14.34326, 14.49585, 27.16064, 117.95044, 259.09424, 345.45898, 343.62793, 164.94751, 396.72852, 34.17969
21457.00000, 14.34326, 14.49585, 27.16064, 118.40820, 259.09424, 347.44263, 343.93311, 165.55786, 396.72852, 33.87451
21583.00000, 14.19067, 14.34326, 27.00806, 117.64526, 258.48389, 344.84863, 344.08569, 163.72681, 396.72852, 34.48486
21708.00000, 14.34326, 14.34326, 27.00806, 117.64526, 258.48389, 346.52710, 342.71240, 163.72681, 396.72852, 34.17969
21834.00000, 14.34326, 14.19067, 27.00806, 117.64526, 257.26318, 347.44263, 343.93311, 163.42163, 396.72852, 34.48486
21959.00000, 14.34326, 14.49585, 27.16064, 118.25562, 258.17871, 350.34180, 345.30640, 164.18457, 396.72852, 34.48486
22084.00000, 14.49585, 14.34326, 27.16064, 118.86597, 259.39941, 352.17285, 346.83228, 164.79492, 396.72852, 34.79004
22208.00000, 14.49585, 14.49585, 27.31323, 119.01855, 262.45117, 350.18921, 350.18921, 164.03198, 396.72852, 35.09521
22334.00000, 14.49585, 14.64844, 27.46582, 118.86597, 261.23047, 354.76685, 347.29004, 166.62598, 396.72852, 35.09521
22458.00000, 14.49585, 14.49585, 27.46582, 118.71338, 263.67188, 354.30908, 348.51074, 166.16821, 396.72852, 35.09521
22583.00000, 14.64844, 14.64844, 27.61841, 119.32373, 261.84082, 355.52979, 350.18921, 165.71045, 396.72852, 34.79004
22707.00000, 14.64844, 14.49585, 27.46582, 119.17114, 261.84082, 355.83496, 350.03662, 164.79492, 396.72852, 35.09521
22833.00000, 14.64844, 14.64844, 27.46582, 119.62891, 262.60376, 357.81860, 349.88403, 166.01563, 396.72852, 34.79004
22958.00000, 14.64844, 14.64844, 27.46582, 119.47632, 262.75635, 356.59790, 349.57886, 165.40527, 396.72852, 34.48486
23084.00000, 14.64844, 14.49585, 27.46582, 119.01855, 261.84082, 354.30908, 349.42627, 164.64233, 396.72852, 34.48486
23209.00000, 14.49585, 14.49585, 27.31323, 118.40820, 260.16235, 354.00391, 348.05298, 164.18457, 396.72852, 34.48486
23334.00000, 14.49585, 14.34326, 27.16064, 118.10303, 259.09424, 353.39355, 347.44263, 163.26904, 396.72852, 34.48486
23460.00000, 14.49585, 14.34326, 27.00806, 117.95044, 257.87354, 352.32544, 347.13745, 162.20093, 396.72852, 34.48486
